air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,zenith,weather_type,period_end,period
17,0.15,-19,80,779,489,760,31.2,268,129,336,347,0,58,PARTLY CLOUDY,2023-06-01T11:00:00+01:00,PT60M
19,0.15,-3,83,796,530,675,19.4,228,354,427,483,0,56,PARTLY CLOUDY,2023-06-01T12:00:00+01:00,PT60M
19,0.15,13,81,791,512,559,12.8,180,491,446,472,0,57,PARTLY CLOUDY,2023-06-01T13:00:00+01:00,PT60M
19,0.15,29,73,766,439,443,6.7,119,608,410,413,0,61,MOSTLY SUNNY,2023-06-01T14:00:00+01:00,PT60M
19,0.15,42,63,694,316,358,0.7,68,677,314,355,0,69,MOSTLY SUNNY,2023-06-01T15:00:00+01:00,PT60M
18,0.15,53,45,545,162,289,0,45,545,162,289,0,78,SUNNY,2023-06-01T16:00:00+01:00,PT60M
18,0.15,62,12,125,24,43,0,12,125,24,43,0,88,SUNNY,2023-06-01T17:00:00+01:00,PT60M
16,0.15,70,0,0,0,0,1.2,0,0,0,0,0,100,MOSTLY CLEAR,2023-06-01T18:00:00+01:00,PT60M
14,0.15,77,0,0,0,0,5.6,0,0,0,0,0,112,MOSTLY CLEAR,2023-06-01T19:00:00+01:00,PT60M
13,0.15,85,0,0,0,0,18.1,0,0,0,0,0,124,PARTLY CLOUDY,2023-06-01T20:00:00+01:00,PT60M
13,0.15,93,0,0,0,0,19.2,0,0,0,0,0,136,PARTLY CLOUDY,2023-06-01T21:00:00+01:00,PT60M
12,0.15,104,0,0,0,0,9,0,0,0,0,0,149,MOSTLY CLEAR,2023-06-01T22:00:00+01:00,PT60M
11,0.15,123,0,0,0,0,8.8,0,0,0,0,0,160,MOSTLY CLEAR,2023-06-01T23:00:00+01:00,PT60M
11,0.15,168,0,0,0,0,6.5,0,0,0,0,0,167,MOSTLY CLEAR,2023-06-02T00:00:00+01:00,PT60M
11,0.14,-136,0,0,0,0,15.8,0,0,0,0,0,164,PARTLY CLOUDY,2023-06-02T01:00:00+01:00,PT60M
11,0.14,-110,0,0,0,0,7.4,0,0,0,0,0,153,MOSTLY CLEAR,2023-06-02T02:00:00+01:00,PT60M
11,0.14,-97,0,0,0,0,2.7,0,0,0,0,0,141,MOSTLY CLEAR,2023-06-02T03:00:00+01:00,PT60M
11,0.14,-88,0,0,0,0,0,0,0,0,0,0,129,CLEAR,2023-06-02T04:00:00+01:00,PT60M
11,0.14,-80,0,0,0,0,14.1,0,0,0,0,0,116,PARTLY CLOUDY,2023-06-02T05:00:00+01:00,PT60M
11,0.14,-73,0,0,0,0,36.4,0,0,0,0,0,104,MOSTLY CLOUDY,2023-06-02T06:00:00+01:00,PT60M
11,0.14,-65,2,13,3,4,45.5,2,0,2,2,0,93,MOSTLY CLOUDY,2023-06-02T07:00:00+01:00,PT60M
12,0.14,-56,35,444,105,227,34.4,56,68,71,97,0,82,PARTLY CLOUDY,2023-06-02T08:00:00+01:00,PT60M
15,0.14,-46,57,693,271,639,39.8,148,50,161,174,0,72,MOSTLY CLOUDY,2023-06-02T09:00:00+01:00,PT60M
17,0.14,-34,68,795,416,848,59.3,166,0,166,128,0,64,MOSTLY CLOUDY,2023-06-02T10:00:00+01:00,PT60M
17,0.14,-19,78,831,512,804,47.8,251,34,270,242,0,58,MOSTLY CLOUDY,2023-06-02T11:00:00+01:00,PT60M
17,0.14,-3,81,843,552,707,10.7,164,588,493,588,0,56,PARTLY CLOUDY,2023-06-02T12:00:00+01:00,PT60M
17,0.14,13,80,833,532,582,2.4,99,773,520,569,0,57,MOSTLY SUNNY,2023-06-02T13:00:00+01:00,PT60M
17,0.14,29,75,798,455,459,34.3,227,149,301,302,0,62,PARTLY CLOUDY,2023-06-02T14:00:00+01:00,PT60M
16,0.14,42,66,723,328,372,58.8,139,3,141,135,0,69,MOSTLY CLOUDY,2023-06-02T15:00:00+01:00,PT60M
14,0.14,53,47,562,168,299,78.5,36,0,36,30,0,78,OVERCAST,2023-06-02T16:00:00+01:00,PT60M
13,0.14,62,13,107,23,41,43.6,9,0,9,9,0,88,MOSTLY CLOUDY,2023-06-02T17:00:00+01:00,PT60M
13,0.14,70,0,0,0,0,38.1,0,0,0,0,0.1,100,MOSTLY CLOUDY,2023-06-02T18:00:00+01:00,PT60M
12,0.14,77,0,0,0,0,40.3,0,0,0,0,0.1,112,MOSTLY CLOUDY,2023-06-02T19:00:00+01:00,PT60M
12,0.14,85,0,0,0,0,34.2,0,0,0,0,0.1,124,PARTLY CLOUDY,2023-06-02T20:00:00+01:00,PT60M
12,0.14,93,0,0,0,0,37.3,0,0,0,0,0.1,136,MOSTLY CLOUDY,2023-06-02T21:00:00+01:00,PT60M
12,0.14,104,0,0,0,0,40.3,0,0,0,0,0.2,149,RAIN,2023-06-02T22:00:00+01:00,PT60M
12,0.14,123,0,0,0,0,51.9,0,0,0,0,0.2,160,RAIN,2023-06-02T23:00:00+01:00,PT60M
12,0.14,168,0,0,0,0,55.8,0,0,0,0,0.7,167,RAIN,2023-06-03T00:00:00+01:00,PT60M
12,0.14,-136,0,0,0,0,50.5,0,0,0,0,1.6,164,RAIN,2023-06-03T01:00:00+01:00,PT60M
12,0.14,-110,0,0,0,0,50,0,0,0,0,2.1,153,RAIN,2023-06-03T02:00:00+01:00,PT60M
12,0.14,-97,0,0,0,0,48.7,0,0,0,0,2.7,141,RAIN,2023-06-03T03:00:00+01:00,PT60M
12,0.14,-88,0,0,0,0,55.2,0,0,0,0,2.8,129,RAIN,2023-06-03T04:00:00+01:00,PT60M
12,0.14,-80,0,0,0,0,65.7,0,0,0,0,3.1,117,RAIN,2023-06-03T05:00:00+01:00,PT60M
12,0.14,-73,0,0,0,0,54.4,0,0,0,0,3.7,104,RAIN,2023-06-03T06:00:00+01:00,PT60M
12,0.14,-65,2,1,2,2,38.7,2,0,2,2,2.8,93,INTERMITTENT RAIN,2023-06-03T07:00:00+01:00,PT60M
12,0.14,-56,51,196,84,145,53.4,34,0,34,33,1.2,82,RAIN,2023-06-03T08:00:00+01:00,PT60M
12,0.14,-46,99,432,233,477,79.8,50,0,50,45,1.4,72,RAIN,2023-06-03T09:00:00+01:00,PT60M
13,0.14,-34,128,554,370,682,64.4,131,0,131,102,0.9,64,RAIN,2023-06-03T10:00:00+01:00,PT60M
13,0.14,-19,116,700,481,732,69.3,147,0,147,124,1.1,59,RAIN,2023-06-03T11:00:00+01:00,PT60M
13,0.14,-3,119,724,522,659,57.8,220,0,220,198,0.5,56,RAIN,2023-06-03T12:00:00+01:00,PT60M
14,0.14,13,115,721,505,550,58.9,207,0,207,199,0.1,57,MOSTLY CLOUDY,2023-06-03T13:00:00+01:00,PT60M
13,0.14,29,104,690,431,435,71.2,122,0,122,122,0.5,62,RAIN,2023-06-03T14:00:00+01:00,PT60M
13,0.14,42,89,600,307,342,72.5,85,0,85,81,0.1,69,OVERCAST,2023-06-03T15:00:00+01:00,PT60M
12,0.14,53,61,422,152,251,65.5,49,0,49,41,0.2,78,RAIN,2023-06-03T16:00:00+01:00,PT60M
11,0.14,62,14,71,21,33,22,15,0,15,15,0.2,88,INTERMITTENT RAIN,2023-06-03T17:00:00+01:00,PT60M
11,0.14,70,0,0,0,0,36.9,0,0,0,0,0.1,100,MOSTLY CLOUDY,2023-06-03T18:00:00+01:00,PT60M
10,0.14,77,0,0,0,0,39.5,0,0,0,0,0.1,112,MOSTLY CLOUDY,2023-06-03T19:00:00+01:00,PT60M
10,0.14,85,0,0,0,0,38.2,0,0,0,0,0.3,124,INTERMITTENT RAIN,2023-06-03T20:00:00+01:00,PT60M
10,0.14,93,0,0,0,0,37.3,0,0,0,0,0.3,137,INTERMITTENT RAIN,2023-06-03T21:00:00+01:00,PT60M
10,0.14,103,0,0,0,0,39.3,0,0,0,0,0.1,149,MOSTLY CLOUDY,2023-06-03T22:00:00+01:00,PT60M
9,0.14,123,0,0,0,0,36.7,0,0,0,0,0.1,160,MOSTLY CLOUDY,2023-06-03T23:00:00+01:00,PT60M
9,0.14,168,0,0,0,0,37.7,0,0,0,0,0.1,168,MOSTLY CLOUDY,2023-06-04T00:00:00+01:00,PT60M
9,0.15,-136,0,0,0,0,32.6,0,0,0,0,0.1,164,PARTLY CLOUDY,2023-06-04T01:00:00+01:00,PT60M
9,0.15,-109,0,0,0,0,25.6,0,0,0,0,0,154,PARTLY CLOUDY,2023-06-04T02:00:00+01:00,PT60M
9,0.15,-96,0,0,0,0,29.7,0,0,0,0,0,141,PARTLY CLOUDY,2023-06-04T03:00:00+01:00,PT60M
9,0.15,-88,0,0,0,0,32.2,0,0,0,0,0.1,129,PARTLY CLOUDY,2023-06-04T04:00:00+01:00,PT60M
9,0.15,-80,0,0,0,0,28.8,0,0,0,0,0.1,117,PARTLY CLOUDY,2023-06-04T05:00:00+01:00,PT60M
9,0.15,-73,0,0,0,0,27.3,0,0,0,0,0.2,105,INTERMITTENT RAIN,2023-06-04T06:00:00+01:00,PT60M
9,0.15,-65,2,4,2,3,23.8,2,0,2,2,0.2,93,INTERMITTENT RAIN,2023-06-04T07:00:00+01:00,PT60M
9,0.15,-56,42,322,93,186,46,47,0,47,46,0.1,82,MOSTLY CLOUDY,2023-06-04T08:00:00+01:00,PT60M
9,0.15,-46,71,598,254,576,56.4,111,0,111,101,0.4,72,RAIN,2023-06-04T09:00:00+01:00,PT60M
11,0.15,-34,82,728,398,800,62.3,149,0,149,115,0.5,64,RAIN,2023-06-04T10:00:00+01:00,PT60M
12,0.15,-19,87,784,494,774,62.2,187,0,187,157,0.2,59,RAIN,2023-06-04T11:00:00+01:00,PT60M
12,0.15,-3,90,799,533,683,62.2,200,3,201,181,0.6,56,RAIN,2023-06-04T12:00:00+01:00,PT60M
12,0.15,13,90,781,512,561,91,46,0,46,44,1.9,57,RAIN,2023-06-04T13:00:00+01:00,PT60M
12,0.15,28,93,712,430,434,86,60,0,60,60,1.7,62,RAIN,2023-06-04T14:00:00+01:00,PT60M
11,0.15,42,86,593,301,335,86.9,40,0,40,39,3.7,69,RAIN,2023-06-04T15:00:00+01:00,PT60M
10,0.15,52,66,338,141,218,92.6,10,0,10,8,3.6,78,RAIN,2023-06-04T16:00:00+01:00,PT60M
10,0.15,62,14,25,17,21,60.2,6,0,6,5,2.2,89,RAIN,2023-06-04T17:00:00+01:00,PT60M
10,0.15,70,0,0,0,0,42.5,0,0,0,0,0.9,100,RAIN,2023-06-04T18:00:00+01:00,PT60M
10,0.15,77,0,0,0,0,31.4,0,0,0,0,0.9,112,INTERMITTENT RAIN,2023-06-04T19:00:00+01:00,PT60M
10,0.15,84,0,0,0,0,30.1,0,0,0,0,0.2,124,INTERMITTENT RAIN,2023-06-04T20:00:00+01:00,PT60M
9,0.15,92,0,0,0,0,22.2,0,0,0,0,0,137,PARTLY CLOUDY,2023-06-04T21:00:00+01:00,PT60M
8,0.15,103,0,0,0,0,19.8,0,0,0,0,0.1,149,PARTLY CLOUDY,2023-06-04T22:00:00+01:00,PT60M
8,0.15,122,0,0,0,0,22.1,0,0,0,0,0,160,PARTLY CLOUDY,2023-06-04T23:00:00+01:00,PT60M
8,0.15,167,0,0,0,0,26.6,0,0,0,0,0,168,PARTLY CLOUDY,2023-06-05T00:00:00+01:00,PT60M
7,0.14,-136,0,0,0,0,15.4,0,0,0,0,0,164,PARTLY CLOUDY,2023-06-05T01:00:00+01:00,PT60M
7,0.14,-109,0,0,0,0,12.9,0,0,0,0,0,154,PARTLY CLOUDY,2023-06-05T02:00:00+01:00,PT60M
7,0.14,-96,0,0,0,0,8.4,0,0,0,0,0,142,MOSTLY CLEAR,2023-06-05T03:00:00+01:00,PT60M
6,0.14,-87,0,0,0,0,1.8,0,0,0,0,0,129,MOSTLY CLEAR,2023-06-05T04:00:00+01:00,PT60M
7,0.14,-80,0,0,0,0,6.5,0,0,0,0,0,117,MOSTLY CLEAR,2023-06-05T05:00:00+01:00,PT60M
6,0.14,-73,0,0,0,0,19.1,0,0,0,0,0,105,PARTLY CLOUDY,2023-06-05T06:00:00+01:00,PT60M
6,0.14,-65,2,3,2,2,4.5,2,2,2,2,0,93,MOSTLY CLEAR,2023-06-05T07:00:00+01:00,PT60M
7,0.14,-56,41,343,95,193,29.4,65,5,65,66,0,82,PARTLY CLOUDY,2023-06-05T08:00:00+01:00,PT60M
9,0.14,-46,68,632,260,597,41.9,131,55,145,162,0,72,MOSTLY CLOUDY,2023-06-05T09:00:00+01:00,PT60M
11,0.14,-34,76,761,405,826,37.9,233,43,252,227,0,64,MOSTLY CLOUDY,2023-06-05T10:00:00+01:00,PT60M
12,0.14,-19,82,815,503,794,44.1,261,41,283,255,0,59,MOSTLY CLOUDY,2023-06-05T11:00:00+01:00,PT60M
12,0.14,-3,80,844,547,705,23.7,254,294,417,464,0,56,PARTLY CLOUDY,2023-06-05T12:00:00+01:00,PT60M
13,0.14,13,77,841,529,582,25,253,267,397,411,0,57,PARTLY CLOUDY,2023-06-05T13:00:00+01:00,PT60M
13,0.14,28,68,820,454,458,26.8,226,224,333,334,0,62,PARTLY CLOUDY,2023-06-05T14:00:00+01:00,PT60M
12,0.14,41,59,747,327,370,23.3,156,261,253,261,0,69,PARTLY CLOUDY,2023-06-05T15:00:00+01:00,PT60M
12,0.14,52,44,582,167,299,26.6,95,131,123,148,0,78,PARTLY CLOUDY,2023-06-05T16:00:00+01:00,PT60M
12,0.14,62,11,126,23,43,40.9,15,14,17,18,0,89,MOSTLY CLOUDY,2023-06-05T17:00:00+01:00,PT60M
10,0.14,70,0,0,0,0,37.9,0,0,0,0,0,100,MOSTLY CLOUDY,2023-06-05T18:00:00+01:00,PT60M
9,0.14,77,0,0,0,0,64.7,0,0,0,0,0,112,OVERCAST,2023-06-05T19:00:00+01:00,PT60M
8,0.14,84,0,0,0,0,62.1,0,0,0,0,0,124,OVERCAST,2023-06-05T20:00:00+01:00,PT60M
6,0.14,92,0,0,0,0,19.9,0,0,0,0,0,137,PARTLY CLOUDY,2023-06-05T21:00:00+01:00,PT60M
4,0.14,103,0,0,0,0,4.2,0,0,0,0,0,149,MOSTLY CLEAR,2023-06-05T22:00:00+01:00,PT60M
3,0.14,122,0,0,0,0,0,0,0,0,0,0,160,CLEAR,2023-06-05T23:00:00+01:00,PT60M
2,0.14,167,0,0,0,0,0,0,0,0,0,0,168,CLEAR,2023-06-06T00:00:00+01:00,PT60M
2,0.16,-136,0,0,0,0,0,0,0,0,0,0,164,CLEAR,2023-06-06T01:00:00+01:00,PT60M
2,0.16,-109,0,0,0,0,0,0,0,0,0,0,154,CLEAR,2023-06-06T02:00:00+01:00,PT60M
2,0.16,-96,0,0,0,0,0,0,0,0,0,0,142,FROST,2023-06-06T03:00:00+01:00,PT60M
2,0.16,-87,0,0,0,0,0,0,0,0,0,0,129,FROST,2023-06-06T04:00:00+01:00,PT60M
2,0.16,-80,0,0,0,0,0,0,0,0,0,0,117,FROST,2023-06-06T05:00:00+01:00,PT60M
2,0.16,-73,0,0,0,0,0,0,0,0,0,0,105,FROST,2023-06-06T06:00:00+01:00,PT60M
2,0.16,-65,1,15,3,4,0,1,15,3,4,0,93,FROST,2023-06-06T07:00:00+01:00,PT60M
4,0.16,-56,27,524,106,238,0,27,524,106,238,0,82,SUNNY,2023-06-06T08:00:00+01:00,PT60M
9,0.16,-46,44,767,275,662,0,44,767,275,662,0,73,SUNNY,2023-06-06T09:00:00+01:00,PT60M
14,0.16,-34,52,855,420,882,0,52,855,420,882,0,65,SUNNY,2023-06-06T10:00:00+01:00,PT60M
16,0.16,-19,57,893,517,830,0,57,893,517,830,0,59,SUNNY,2023-06-06T11:00:00+01:00,PT60M
18,0.16,-3,58,906,558,727,0,58,906,558,727,0,57,SUNNY,2023-06-06T12:00:00+01:00,PT60M
18,0.16,13,58,896,539,595,0,58,896,539,595,0,58,SUNNY,2023-06-06T13:00:00+01:00,PT60M
18,0.16,28,59,852,460,464,0,59,852,460,464,0,62,SUNNY,2023-06-06T14:00:00+01:00,PT60M
18,0.16,41,53,776,331,375,0,53,776,331,375,0,69,SUNNY,2023-06-06T15:00:00+01:00,PT60M
16,0.16,52,40,614,169,307,0,40,614,169,307,0,78,SUNNY,2023-06-06T16:00:00+01:00,PT60M
15,0.16,61,10,142,24,44,0.7,10,142,24,44,0,89,MOSTLY SUNNY,2023-06-06T17:00:00+01:00,PT60M
13,0.16,69,0,0,0,0,0.9,0,0,0,0,0,100,MOSTLY CLEAR,2023-06-06T18:00:00+01:00,PT60M
10,0.16,77,0,0,0,0,0.4,0,0,0,0,0,112,MOSTLY CLEAR,2023-06-06T19:00:00+01:00,PT60M
9,0.16,84,0,0,0,0,0,0,0,0,0,0,124,CLEAR,2023-06-06T20:00:00+01:00,PT60M
9,0.16,92,0,0,0,0,0,0,0,0,0,0,137,CLEAR,2023-06-06T21:00:00+01:00,PT60M
9,0.16,103,0,0,0,0,0,0,0,0,0,0,149,CLEAR,2023-06-06T22:00:00+01:00,PT60M
9,0.16,122,0,0,0,0,0,0,0,0,0,0,160,CLEAR,2023-06-06T23:00:00+01:00,PT60M
9,0.16,167,0,0,0,0,0,0,0,0,0,0,168,CLEAR,2023-06-07T00:00:00+01:00,PT60M
9,0.15,-135,0,0,0,0,0,0,0,0,0,0,164,CLEAR,2023-06-07T01:00:00+01:00,PT60M
9,0.15,-109,0,0,0,0,0,0,0,0,0,0,154,CLEAR,2023-06-07T02:00:00+01:00,PT60M
9,0.15,-96,0,0,0,0,0,0,0,0,0,0,142,CLEAR,2023-06-07T03:00:00+01:00,PT60M
8,0.15,-87,0,0,0,0,0,0,0,0,0,0,129,CLEAR,2023-06-07T04:00:00+01:00,PT60M
8,0.15,-80,0,0,0,0,1.2,0,0,0,0,0,117,MOSTLY CLEAR,2023-06-07T05:00:00+01:00,PT60M
8,0.15,-72,0,0,0,0,19.2,0,0,0,0,0,105,PARTLY CLOUDY,2023-06-07T06:00:00+01:00,PT60M
9,0.15,-65,1,8,2,3,14.4,2,3,2,2,0,93,PARTLY CLOUDY,2023-06-07T07:00:00+01:00,PT60M
9,0.15,-56,32,430,97,209,42.6,50,4,50,50,0,82,MOSTLY CLOUDY,2023-06-07T08:00:00+01:00,PT60M
10,0.15,-46,52,688,258,609,59.4,105,0,105,96,0,73,MOSTLY CLOUDY,2023-06-07T09:00:00+01:00,PT60M
11,0.15,-34,59,793,398,831,60.8,155,0,155,120,0,65,OVERCAST,2023-06-07T10:00:00+01:00,PT60M
12,0.15,-19,71,817,490,781,66.4,164,0,164,137,0,59,OVERCAST,2023-06-07T11:00:00+01:00,PT60M
13,0.15,-3,73,828,529,686,79.4,109,0,109,98,0,57,OVERCAST,2023-06-07T12:00:00+01:00,PT60M
13,0.15,13,69,825,511,563,85.9,72,0,72,69,0,58,OVERCAST,2023-06-07T13:00:00+01:00,PT60M
13,0.15,28,70,776,434,438,83.3,72,0,72,72,0,62,OVERCAST,2023-06-07T14:00:00+01:00,PT60M
12,0.15,41,62,695,310,349,75.5,75,0,75,71,0.1,69,OVERCAST,2023-06-07T15:00:00+01:00,PT60M
12,0.15,52,43,537,156,277,69.6,50,0,50,41,1,78,RAIN,2023-06-07T16:00:00+01:00,PT60M
12,0.15,61,11,110,21,38,70.6,3,0,3,3,1.3,89,RAIN,2023-06-07T17:00:00+01:00,PT60M
11,0.15,69,0,0,0,0,52,0,0,0,0,2,100,RAIN,2023-06-07T18:00:00+01:00,PT60M
12,0.15,77,0,0,0,0,48.9,0,0,0,0,2.8,112,RAIN,2023-06-07T19:00:00+01:00,PT60M
12,0.15,84,0,0,0,0,49.1,0,0,0,0,1.2,124,RAIN,2023-06-07T20:00:00+01:00,PT60M
12,0.15,92,0,0,0,0,42.7,0,0,0,0,1.3,137,RAIN,2023-06-07T21:00:00+01:00,PT60M
13,0.15,103,0,0,0,0,60.1,0,0,0,0,1.3,149,RAIN,2023-06-07T22:00:00+01:00,PT60M
13,0.15,121,0,0,0,0,54.7,0,0,0,0,1.8,160,RAIN,2023-06-07T23:00:00+01:00,PT60M
13,0.15,167,0,0,0,0,64.6,0,0,0,0,1.1,168,RAIN,2023-06-08T00:00:00+01:00,PT60M
13,0.15,-135,0,0,0,0,38,0,0,0,0,0.8,164,INTERMITTENT RAIN,2023-06-08T01:00:00+01:00,PT60M
13,0.15,-109,0,0,0,0,38.1,0,0,0,0,0.9,154,INTERMITTENT RAIN,2023-06-08T02:00:00+01:00,PT60M
13,0.15,-96,0,0,0,0,52.1,0,0,0,0,1.1,142,RAIN,2023-06-08T03:00:00+01:00,PT60M
13,0.15,-87,0,0,0,0,53,0,0,0,0,1.2,129,RAIN,2023-06-08T04:00:00+01:00,PT60M
13,0.15,-80,0,0,0,0,42.1,0,0,0,0,1.2,117,RAIN,2023-06-08T05:00:00+01:00,PT60M
13,0.15,-72,0,0,0,0,37.2,0,0,0,0,1.1,105,INTERMITTENT RAIN,2023-06-08T06:00:00+01:00,PT60M
13,0.15,-65,1,4,2,2,36,1,0,1,1,0.8,93,INTERMITTENT RAIN,2023-06-08T07:00:00+01:00,PT60M
13,0.15,-56,34,358,88,184,50.6,40,0,40,39,2.1,82,RAIN,2023-06-08T08:00:00+01:00,PT60M
13,0.15,-46,56,631,245,567,71.9,67,0,67,62,2.4,73,RAIN,2023-06-08T09:00:00+01:00,PT60M
14,0.15,-34,63,751,384,795,76.7,89,0,89,69,2.1,65,RAIN,2023-06-08T10:00:00+01:00,PT60M
14,0.15,-19,68,802,479,764,79.2,99,0,99,83,2.1,59,RAIN,2023-06-08T11:00:00+01:00,PT60M
14,0.15,-3,75,807,518,672,83.4,86,0,86,77,2.6,57,RAIN,2023-06-08T12:00:00+01:00,PT60M
14,0.15,13,81,783,499,551,80.2,99,0,99,95,1.7,58,RAIN,2023-06-08T13:00:00+01:00,PT60M
14,0.15,28,86,721,423,427,82.6,74,0,74,74,1.5,62,RAIN,2023-06-08T14:00:00+01:00,PT60M
14,0.15,41,73,647,303,340,85.8,43,0,43,41,1.6,69,RAIN,2023-06-08T15:00:00+01:00,PT60M
14,0.15,52,50,485,152,261,78.7,31,0,31,26,1.5,78,RAIN,2023-06-08T16:00:00+01:00,PT60M
14,0.15,61,12,88,20,34,50.6,6,0,6,6,1.3,89,RAIN,2023-06-08T17:00:00+01:00,PT60M
14,0.15,69,0,0,0,0,26.8,0,0,0,0,1.3,100,INTERMITTENT RAIN,2023-06-08T18:00:00+01:00,PT60M
14,0.15,77,0,0,0,0,38.1,0,0,0,0,1.3,112,INTERMITTENT RAIN,2023-06-08T19:00:00+01:00,PT60M
14,0.15,84,0,0,0,0,40.9,0,0,0,0,1.2,124,RAIN,2023-06-08T20:00:00+01:00,PT60M
13,0.15,92,0,0,0,0,34.7,0,0,0,0,1,137,INTERMITTENT RAIN,2023-06-08T21:00:00+01:00,PT60M
13,0.15,102,0,0,0,0,35.8,0,0,0,0,0.8,149,INTERMITTENT RAIN,2023-06-08T22:00:00+01:00,PT60M
13,0.15,121,0,0,0,0,42.2,0,0,0,0,0.6,161,RAIN,2023-06-08T23:00:00+01:00,PT60M
12,0.15,166,0,0,0,0,45,0,0,0,0,0.4,168,RAIN,2023-06-09T00:00:00+01:00,PT60M
12,0.15,-135,0,0,0,0,35.1,0,0,0,0,0.2,165,INTERMITTENT RAIN,2023-06-09T01:00:00+01:00,PT60M
12,0.15,-109,0,0,0,0,36.5,0,0,0,0,0.4,154,INTERMITTENT RAIN,2023-06-09T02:00:00+01:00,PT60M
12,0.15,-96,0,0,0,0,50.6,0,0,0,0,0.5,142,RAIN,2023-06-09T03:00:00+01:00,PT60M
11,0.15,-87,0,0,0,0,38.1,0,0,0,0,0.1,129,MOSTLY CLOUDY,2023-06-09T04:00:00+01:00,PT60M
11,0.15,-80,0,0,0,0,27,0,0,0,0,0,117,PARTLY CLOUDY,2023-06-09T05:00:00+01:00,PT60M
11,0.15,-72,0,0,0,0,3.1,0,0,0,0,0.1,105,MOSTLY CLEAR,2023-06-09T06:00:00+01:00,PT60M
11,0.15,-65,1,3,2,2,9.3,1,0,1,1,0,93,MOSTLY CLEAR,2023-06-09T07:00:00+01:00,PT60M
11,0.15,-56,38,331,88,178,23.6,62,21,65,71,0,83,FOG,2023-06-09T08:00:00+01:00,PT60M
12,0.15,-46,62,631,249,575,26.5,143,135,183,255,0.1,73,PARTLY CLOUDY,2023-06-09T09:00:00+01:00,PT60M
14,0.15,-34,70,757,391,811,26.5,205,196,287,375,0.1,65,PARTLY CLOUDY,2023-06-09T10:00:00+01:00,PT60M
15,0.15,-20,79,801,488,777,30.7,265,142,337,358,0.1,59,PARTLY CLOUDY,2023-06-09T11:00:00+01:00,PT60M
16,0.15,-4,81,820,530,688,32.2,291,124,359,358,0,57,PARTLY CLOUDY,2023-06-09T12:00:00+01:00,PT60M
16,0.15,13,81,810,512,565,37.8,299,35,318,309,0,58,MOSTLY CLOUDY,2023-06-09T13:00:00+01:00,PT60M
16,0.15,28,80,760,435,439,36.9,259,33,275,274,0,62,MOSTLY CLOUDY,2023-06-09T14:00:00+01:00,PT60M
16,0.15,41,71,673,310,348,44.9,172,0,172,164,0,69,MOSTLY CLOUDY,2023-06-09T15:00:00+01:00,PT60M
15,0.15,52,51,490,154,264,45.6,84,0,84,70,0,78,MOSTLY CLOUDY,2023-06-09T16:00:00+01:00,PT60M
14,0.15,61,12,86,20,34,44.2,9,0,9,8,0,89,MOSTLY CLOUDY,2023-06-09T17:00:00+01:00,PT60M
13,0.15,69,0,0,0,0,28.5,0,0,0,0,0.1,100,PARTLY CLOUDY,2023-06-09T18:00:00+01:00,PT60M
12,0.15,76,0,0,0,0,33.9,0,0,0,0,0,112,PARTLY CLOUDY,2023-06-09T19:00:00+01:00,PT60M
12,0.15,84,0,0,0,0,30.7,0,0,0,0,0,124,PARTLY CLOUDY,2023-06-09T20:00:00+01:00,PT60M
12,0.15,92,0,0,0,0,12.8,0,0,0,0,0,137,PARTLY CLOUDY,2023-06-09T21:00:00+01:00,PT60M
12,0.15,102,0,0,0,0,12.3,0,0,0,0,0,149,PARTLY CLOUDY,2023-06-09T22:00:00+01:00,PT60M
12,0.15,121,0,0,0,0,8.4,0,0,0,0,0,161,MOSTLY CLEAR,2023-06-09T23:00:00+01:00,PT60M
11,0.15,166,0,0,0,0,17.1,0,0,0,0,0,168,PARTLY CLOUDY,2023-06-10T00:00:00+01:00,PT60M
11,0.14,-135,0,0,0,0,26.5,0,0,0,0,0,165,PARTLY CLOUDY,2023-06-10T01:00:00+01:00,PT60M
11,0.14,-108,0,0,0,0,12.9,0,0,0,0,0,154,PARTLY CLOUDY,2023-06-10T02:00:00+01:00,PT60M
11,0.14,-96,0,0,0,0,16.7,0,0,0,0,0,142,PARTLY CLOUDY,2023-06-10T03:00:00+01:00,PT60M
10,0.14,-87,0,0,0,0,12.4,0,0,0,0,0,129,PARTLY CLOUDY,2023-06-10T04:00:00+01:00,PT60M
10,0.14,-79,0,0,0,0,11.4,0,0,0,0,0,117,PARTLY CLOUDY,2023-06-10T05:00:00+01:00,PT60M
10,0.14,-72,0,0,0,0,11.8,0,0,0,0,0,105,PARTLY CLOUDY,2023-06-10T06:00:00+01:00,PT60M
9,0.14,-65,1,6,2,2,2.8,1,6,2,2,0,93,MOSTLY CLEAR,2023-06-10T07:00:00+01:00,PT60M
9,0.14,-56,29,442,94,205,2.9,35,386,90,188,0,83,MOSTLY SUNNY,2023-06-10T08:00:00+01:00,PT60M
12,0.14,-46,48,710,257,611,5.8,72,579,243,545,0,73,MOSTLY SUNNY,2023-06-10T09:00:00+01:00,PT60M
14,0.14,-34,57,809,399,843,3.3,79,727,386,794,0,65,MOSTLY SUNNY,2023-06-10T10:00:00+01:00,PT60M
